id,clause_id,article_id,article_code,clause_no,point,text,role,normalized_text
article_252_clause_2_point_i,article_252_clause_2,article_252,252,2,i,Quả thuốc phiện khô có khối lượng từ 50 kilôgam đến dưới 200 kilôgam;,condition_or_rule,qua thuoc phien kho co khoi luong tu 50 kilogam den duoi 200 kilogam
article_252_clause_2_point_k,article_252_clause_2,article_252,252,2,k,Quả thuốc phiện tươi có khối lượng từ 10 kilôgam đến dưới 50 kilôgam;,condition_or_rule,qua thuoc phien tuoi co khoi luong tu 10 kilogam den duoi 50 kilogam
article_252_clause_2_point_l,article_252_clause_2,article_252,252,2,l,Các chất ma túy khác ở thể rắn có khối lượng từ 20 gam đến dưới 100 gam;,condition_or_rule,cac chat ma tuy khac o the ran co khoi luong tu 20 gam den duoi 100 gam
article_252_clause_2_point_m,article_252_clause_2,article_252,252,2,m,Các chất ma túy khác ở thể lỏng có thể tích từ 100 mililít đến dưới 250 mililít;,condition_or_rule,cac chat ma tuy khac o the long co the tich tu 100 mililit den duoi 250 mililit
article_252_clause_2_point_n,article_252_clause_2,article_252,252,2,n,Có 02 chất ma túy trở lên mà tổng khối lượng hoặc thể tích của các chất đó tương đương với khối lượng hoặc thể tích chất ma túy quy định tại một trong các điểm từ điểm e đến điểm m khoản này;,condition_or_rule,co 02 chat ma tuy tro len ma tong khoi luong hoac the tich cua cac chat do tuong duong voi khoi luong hoac the tich chat ma tuy quy dinh tai mot trong cac diem tu diem e den diem m khoan nay
article_252_clause_2_point_o,article_252_clause_2,article_252,252,2,o,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_252_clause_3_point_a,article_252_clause_3,article_252,252,3,a,"Nhựa thuốc phiện, nhựa cần sa hoặc cao côca có khối lượng từ 01 kilôgam đến dưới 05 kilôgam;",condition_or_rule,nhua thuoc phien nhua can sa hoac cao coca co khoi luong tu 01 kilogam den duoi 05 kilogam
article_252_clause_3_point_b,article_252_clause_3,article_252,252,3,b,"Heroine, Cocaine, Methamphetamine, Amphetamine, Ketamine, Fentanyl, MDMA hoặc XLR-11 có khối lượng từ 30 gam đến dưới 100 gam;",condition_or_rule,heroine cocaine methamphetamine amphetamine ketamine fentanyl mdma hoac xlr 11 co khoi luong tu 30 gam den duoi 100 gam
article_252_clause_3_point_c,article_252_clause_3,article_252,252,3,c,"Lá cây côca; lá khát (lá cây Catha edulis); lá, rễ, thân, cành, hoa, quả của cây cần sa hoặc bộ phận của cây khác có chứa chất ma túy do Chính phủ quy định có khối lượng từ 25 kilôgam đến dưới 75 kilôgam;",condition_or_rule,la cay coca la khat la cay catha edulis la re than canh hoa qua cua cay can sa hoac bo phan cua cay khac co chua chat ma tuy do chinh phu quy dinh co khoi luong tu 25 kilogam den duoi 75 kilogam
article_252_clause_3_point_d,article_252_clause_3,article_252,252,3,d,Quả thuốc phiện khô có khối lượng từ 200 kilôgam đến dưới 600 kilôgam;,condition_or_rule,qua thuoc phien kho co khoi luong tu 200 kilogam den duoi 600 kilogam
article_252_clause_3_point_d,article_252_clause_3,article_252,252,3,đ,Quả thuốc phiện tươi có khối lượng từ 50 kilôgam đến dưới 150 kilôgam;,condition_or_rule,qua thuoc phien tuoi co khoi luong tu 50 kilogam den duoi 150 kilogam
article_252_clause_3_point_e,article_252_clause_3,article_252,252,3,e,Các chất ma túy khác ở thể rắn có khối lượng từ 100 gam đến dưới 300 gam;,condition_or_rule,cac chat ma tuy khac o the ran co khoi luong tu 100 gam den duoi 300 gam
article_252_clause_3_point_g,article_252_clause_3,article_252,252,3,g,Các chất ma túy khác ở thể lỏng có thể tích từ 250 mililít đến dưới 750 mililít;,condition_or_rule,cac chat ma tuy khac o the long co the tich tu 250 mililit den duoi 750 mililit
article_252_clause_3_point_h,article_252_clause_3,article_252,252,3,h,Có 02 chất ma túy trở lên mà tổng khối lượng hoặc thể tích của các chất đó tương đương với khối lượng hoặc thể tích chất ma túy quy định tại một trong các điểm từ điểm a đến điểm g khoản này.,condition_or_rule,co 02 chat ma tuy tro len ma tong khoi luong hoac the tich cua cac chat do tuong duong voi khoi luong hoac the tich chat ma tuy quy dinh tai mot trong cac diem tu diem a den diem g khoan nay
article_252_clause_4_point_a,article_252_clause_4,article_252,252,4,a,"Nhựa thuốc phiện, nhựa cần sa hoặc cao côca có khối lượng 05 kilôgam trở lên;",condition_or_rule,nhua thuoc phien nhua can sa hoac cao coca co khoi luong 05 kilogam tro len
article_252_clause_4_point_b,article_252_clause_4,article_252,252,4,b,"Heroine, Cocaine, Methamphetamine, Amphetamine, Ketamine, Fentanyl, MDMA hoặc XLR-11 có khối lượng 100 gam trở lên;",condition_or_rule,heroine cocaine methamphetamine amphetamine ketamine fentanyl mdma hoac xlr 11 co khoi luong 100 gam tro len
article_252_clause_4_point_c,article_252_clause_4,article_252,252,4,c,"Lá cây côca; lá khát (lá cây Catha edulis); lá, rễ, thân, cành, hoa, quả của cây cần sa hoặc bộ phận của cây khác có chứa chất ma túy do Chính phủ quy định có khối lượng 75 kilôgam trở lên;",condition_or_rule,la cay coca la khat la cay catha edulis la re than canh hoa qua cua cay can sa hoac bo phan cua cay khac co chua chat ma tuy do chinh phu quy dinh co khoi luong 75 kilogam tro len
article_252_clause_4_point_d,article_252_clause_4,article_252,252,4,d,Quả thuốc phiện khô có khối lượng 600 kilôgam trở lên;,condition_or_rule,qua thuoc phien kho co khoi luong 600 kilogam tro len
article_252_clause_4_point_d,article_252_clause_4,article_252,252,4,đ,Quả thuốc phiện tươi có khối lượng 150 kilôgam trở lên;,condition_or_rule,qua thuoc phien tuoi co khoi luong 150 kilogam tro len
article_252_clause_4_point_e,article_252_clause_4,article_252,252,4,e,Các chất ma túy khác ở thể rắn có khối lượng 300 gam trở lên;,condition_or_rule,cac chat ma tuy khac o the ran co khoi luong 300 gam tro len
article_252_clause_4_point_g,article_252_clause_4,article_252,252,4,g,Các chất ma túy khác ở thể lỏng có thể tích 750 mililít trở lên;,condition_or_rule,cac chat ma tuy khac o the long co the tich 750 mililit tro len
article_252_clause_4_point_h,article_252_clause_4,article_252,252,4,h,Có 02 chất ma túy trở lên mà tổng khối lượng hoặc thể tích của các chất đó tương đương với khối lượng hoặc thể tích chất ma túy quy định tại một trong các điểm từ điểm a đến điểm g khoản này.,condition_or_rule,co 02 chat ma tuy tro len ma tong khoi luong hoac the tich cua cac chat do tuong duong voi khoi luong hoac the tich chat ma tuy quy dinh tai mot trong cac diem tu diem a den diem g khoan nay
article_253_clause_1_point_a,article_253_clause_1,article_253,253,1,a,"Đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm;",condition_or_rule,da bi xu phat vi pham hanh chinh ve mot trong cac hanh vi quy dinh tai dieu nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham
article_253_clause_1_point_b,article_253_clause_1,article_253,253,1,b,Tiền chất ở thể rắn có khối lượng từ 50 gam đến dưới 200 gam;,condition_or_rule,tien chat o the ran co khoi luong tu 50 gam den duoi 200 gam
article_253_clause_1_point_c,article_253_clause_1,article_253,253,1,c,Tiền chất ở thể lỏng có thể tích từ 75 mililít đến dưới 300 mililít.,condition_or_rule,tien chat o the long co the tich tu 75 mililit den duoi 300 mililit
article_253_clause_2_point_a,article_253_clause_2,article_253,253,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_253_clause_2_point_b,article_253_clause_2,article_253,253,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_253_clause_2_point_c,article_253_clause_2,article_253,253,2,c,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_253_clause_2_point_d,article_253_clause_2,article_253,253,2,d,"Lợi dụng danh nghĩa cơ quan, tổ chức;",condition_or_rule,loi dung danh nghia co quan to chuc
article_253_clause_2_point_d,article_253_clause_2,article_253,253,2,đ,Tiền chất ở thể rắn có khối lượng từ 200 gam đến dưới 500 gam;,condition_or_rule,tien chat o the ran co khoi luong tu 200 gam den duoi 500 gam
article_253_clause_2_point_e,article_253_clause_2,article_253,253,2,e,Tiền chất ở thể lỏng có thể tích từ 300 mililít đến dưới 750 mililít;,condition_or_rule,tien chat o the long co the tich tu 300 mililit den duoi 750 mililit
article_253_clause_2_point_g,article_253_clause_2,article_253,253,2,g,Sử dụng người dưới 16 tuổi vào việc phạm tội;,condition_or_rule,su dung nguoi duoi 16 tuoi vao viec pham toi
article_253_clause_2_point_h,article_253_clause_2,article_253,253,2,h,"Vận chuyển, mua bán qua biên giới;",condition_or_rule,van chuyen mua ban qua bien gioi
article_253_clause_2_point_i,article_253_clause_2,article_253,253,2,i,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_253_clause_3_point_a,article_253_clause_3,article_253,253,3,a,Tiền chất ở thể rắn có khối lượng từ 500 gam đến dưới 1.200 gam;,condition_or_rule,tien chat o the ran co khoi luong tu 500 gam den duoi 1 200 gam
article_253_clause_3_point_b,article_253_clause_3,article_253,253,3,b,Tiền chất ở thể lỏng có thể tích từ 750 mililít đến dưới 1.800 mililít.,condition_or_rule,tien chat o the long co the tich tu 750 mililit den duoi 1 800 mililit
article_253_clause_4_point_a,article_253_clause_4,article_253,253,4,a,Tiền chất ở thể rắn có khối lượng 1.200 gam trở lên;,condition_or_rule,tien chat o the ran co khoi luong 1 200 gam tro len
article_253_clause_4_point_b,article_253_clause_4,article_253,253,4,b,Tiền chất ở thể lỏng có thể tích 1.800 mililít trở lên.,condition_or_rule,tien chat o the long co the tich 1 800 mililit tro len
article_254_clause_1_point_a,article_254_clause_1,article_254,254,1,a,"Đã bị xử phạt vi phạm hành chính về một trong các hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm;",condition_or_rule,da bi xu phat vi pham hanh chinh ve mot trong cac hanh vi nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham
article_254_clause_1_point_b,article_254_clause_1,article_254,254,1,b,"Có số lượng từ 06 đơn vị đến 19 đơn vị dụng cụ, phương tiện cùng loại hoặc khác loại.",condition_or_rule,co so luong tu 06 don vi den 19 don vi dung cu phuong tien cung loai hoac khac loai
article_254_clause_2_point_a,article_254_clause_2,article_254,254,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_254_clause_2_point_b,article_254_clause_2,article_254,254,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_254_clause_2_point_c,article_254_clause_2,article_254,254,2,c,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_254_clause_2_point_d,article_254_clause_2,article_254,254,2,d,"Lợi dụng danh nghĩa cơ quan, tổ chức;",condition_or_rule,loi dung danh nghia co quan to chuc
article_254_clause_2_point_d,article_254_clause_2,article_254,254,2,đ,"Có số lượng 20 đơn vị dụng cụ, phương tiện cùng loại hoặc khác loại trở lên;",condition_or_rule,co so luong 20 don vi dung cu phuong tien cung loai hoac khac loai tro len
article_254_clause_2_point_e,article_254_clause_2,article_254,254,2,e,"Vận chuyển, mua bán qua biên giới;",condition_or_rule,van chuyen mua ban qua bien gioi
article_254_clause_2_point_g,article_254_clause_2,article_254,254,2,g,Sử dụng người dưới 16 tuổi vào việc phạm tội;,condition_or_rule,su dung nguoi duoi 16 tuoi vao viec pham toi
article_254_clause_2_point_h,article_254_clause_2,article_254,254,2,h,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_255_clause_2_point_a,article_255_clause_2,article_255,255,2,a,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_255_clause_2_point_b,article_255_clause_2,article_255,255,2,b,Đối với 02 người trở lên;,condition_or_rule,doi voi 02 nguoi tro len
article_255_clause_2_point_c,article_255_clause_2,article_255,255,2,c,Đối với người từ đủ 13 tuổi đến dưới 18 tuổi;,condition_or_rule,doi voi nguoi tu du 13 tuoi den duoi 18 tuoi
article_255_clause_2_point_d,article_255_clause_2,article_255,255,2,d,Đối với phụ nữ mà biết là có thai;,definition_or_list,doi voi phu nu ma biet la co thai
article_255_clause_2_point_d,article_255_clause_2,article_255,255,2,đ,Đối với người đang cai nghiện;,condition_or_rule,doi voi nguoi dang cai nghien
article_255_clause_2_point_e,article_255_clause_2,article_255,255,2,e,Gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%;,condition_or_rule,gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60
article_255_clause_2_point_g,article_255_clause_2,article_255,255,2,g,Gây bệnh nguy hiểm cho người khác;,condition_or_rule,gay benh nguy hiem cho nguoi khac
article_255_clause_2_point_h,article_255_clause_2,article_255,255,2,h,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_255_clause_3_point_a,article_255_clause_3,article_255,255,3,a,Gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 61% trở lên hoặc gây chết người;,condition_or_rule,gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 61 tro len hoac gay chet nguoi
article_255_clause_3_point_b,article_255_clause_3,article_255,255,3,b,Gây tổn hại cho sức khỏe cho 02 người trở lên mà tỷ lệ tổn thương cơ thể của mỗi người từ 31% đến 60%;,condition_or_rule,gay ton hai cho suc khoe cho 02 nguoi tro len ma ty le ton thuong co the cua moi nguoi tu 31 den 60
article_255_clause_3_point_c,article_255_clause_3,article_255,255,3,c,Gây bệnh nguy hiểm cho 02 người trở lên;,condition_or_rule,gay benh nguy hiem cho 02 nguoi tro len
article_255_clause_3_point_d,article_255_clause_3,article_255,255,3,d,Đối với người dưới 13 tuổi.,condition_or_rule,doi voi nguoi duoi 13 tuoi
article_255_clause_4_point_a,article_255_clause_4,article_255,255,4,a,Gây tổn hại cho sức khỏe của 02 người trở lên mà tỷ lệ tổn thương cơ thể của mỗi người 61% trở lên;,condition_or_rule,gay ton hai cho suc khoe cua 02 nguoi tro len ma ty le ton thuong co the cua moi nguoi 61 tro len
