id,article_id,owner_id,owner_kind,article_code,clause_no,point,text,rule_type,priority,normalized_text
rule_article_426_clause_1,article_426,article_426_clause_1,Clause,426,1,,"Kể từ ngày 01 tháng 7 năm 2025, Luật này được áp dụng như sau: a) Các quy định tại Điều 1 của Luật này được áp dụng để khởi tố, điều tra, truy tố, xét xử và thi hành án đối với người thực hiện hành vi phạm tội từ 0 giờ 00 phút ngày 01 tháng 7 năm 2025; b) Quy định có lợi cho người phạm tội tại các điều 40, 63, 109, 110, 114, 194, 248, 250, 251, 353, 354 và 421 của Bộ luật Hình sự số 100/2015/QH13 đã được sửa đổi, bổ sung một số điều theo Luật số 12/2017/QH14 và Luật số 59/2024/QH15 (sau đây gọi là Bộ luật Hình sự) được sửa đổi, bổ sung tại các khoản 1, 4, 5, 6, 7, 10, 18, 22, 23 và 29 Điều 1 của Luật này và các quy định khác có lợi cho người phạm tội thì được áp dụng đối với cả những hành vi phạm tội xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới bị phát hiện hoặc đang bị điều tra, truy tố, xét xử; c) Quy định không có lợi cho người phạm tội tại các điều 63, 192, 193, 194, 195, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 248, 249, 250, 251, 252, 255, 317, 353, 354, 355, 356, 357, 358 và 359 của Bộ luật Hình sự được sửa đổi, bổ sung tại các khoản 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27 và 28 Điều 1 của Luật này và các quy định khác không có lợi cho người phạm tội thì không áp dụng đối với những hành vi xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới phát hiện hoặc đang bị điều tra, truy tố, xét xử hoặc đối với người đang được xét giảm thời hạn chấp hành hình phạt, xóa án tích; trong trường hợp này, áp dụng quy định tương ứng của các văn bản quy phạm pháp luật về hình sự có hiệu lực trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 để giải quyết, trừ trường hợp quy định tại khoản 4 Điều này; d) Đối với những hành vi phạm tội đã có bản án, quyết định của Tòa án đã có hiệu lực pháp luật trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 thì không căn cứ vào những quy định của Luật này có nội dung khác so với các điều luật đã được áp dụng khi tuyên án để kháng nghị giám đốc thẩm; trường hợp kháng nghị dựa vào căn cứ khác hoặc đã kháng nghị trước ngày 01 tháng 7 năm 2025 thì việc xét xử giám đốc thẩm được áp dụng quy định tại điểm b và điểm c khoản này.",exception_or_exemption,2,ke tu ngay 01 thang 7 nam 2025 luat nay duoc ap dung nhu sau a cac quy dinh tai dieu 1 cua luat nay duoc ap dung de khoi to dieu tra truy to xet xu va thi hanh an doi voi nguoi thuc hien hanh vi pham toi tu 0 gio 00 phut ngay 01 thang 7 nam 2025 b quy dinh co loi cho nguoi pham toi tai cac dieu 40 63 109 110 114 194 248 250 251 353 354 va 421 cua bo luat hinh su so 100 2015 qh13 da duoc sua doi bo sung mot so dieu theo luat so 12 2017 qh14 va luat so 59 2024 qh15 sau day goi la bo luat hinh su duoc sua doi bo sung tai cac khoan 1 4 5 6 7 10 18 22 23 va 29 dieu 1 cua luat nay va cac quy dinh khac co loi cho nguoi pham toi thi duoc ap dung doi voi ca nhung hanh vi pham toi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi bi phat hien hoac dang bi dieu tra truy to xet xu c quy dinh khong co loi cho nguoi pham toi tai cac dieu 63 192 193 194 195 235 236 237 238 239 240 241 242 243 244 245 246 248 249 250 251 252 255 317 353 354 355 356 357 358 va 359 cua bo luat hinh su duoc sua doi bo sung tai cac khoan 4 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 va 28 dieu 1 cua luat nay va cac quy dinh khac khong co loi cho nguoi pham toi thi khong ap dung doi voi nhung hanh vi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi phat hien hoac dang bi dieu tra truy to xet xu hoac doi voi nguoi dang duoc xet giam thoi han chap hanh hinh phat xoa an tich trong truong hop nay ap dung quy dinh tuong ung cua cac van ban quy pham phap luat ve hinh su co hieu luc truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 de giai quyet tru truong hop quy dinh tai khoan 4 dieu nay d doi voi nhung hanh vi pham toi da co ban an quyet dinh cua toa an da co hieu luc phap luat truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 thi khong can cu vao nhung quy dinh cua luat nay co noi dung khac so voi cac dieu luat da duoc ap dung khi tuyen an de khang nghi giam doc tham truong hop khang nghi dua vao can cu khac hoac da khang nghi truoc ngay 01 thang 7 nam 2025 thi viec xet xu giam doc tham duoc ap dung quy dinh tai diem b va diem c khoan nay
rule_article_426_clause_2,article_426,article_426_clause_2,Clause,426,2,,"Hình phạt tử hình đã tuyên trước ngày 01 tháng 7 năm 2025 đối với người phạm tội về các tội quy định tại các điều 109, 110, 114, 194, 250, 353, 354 và 421 của Bộ luật Hình sự hoặc thuộc trường hợp quy định tại điểm c khoản 3 Điều 40 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 1 Điều 1 của Luật này mà chưa thi hành án thì không thi hành và Chánh án Tòa án nhân dân tối cao quyết định chuyển hình phạt tử hình thành tù chung thân.",condition_or_rule,3,hinh phat tu hinh da tuyen truoc ngay 01 thang 7 nam 2025 doi voi nguoi pham toi ve cac toi quy dinh tai cac dieu 109 110 114 194 250 353 354 va 421 cua bo luat hinh su hoac thuoc truong hop quy dinh tai diem c khoan 3 dieu 40 cua bo luat hinh su duoc sua doi bo sung tai khoan 1 dieu 1 cua luat nay ma chua thi hanh an thi khong thi hanh va chanh an toa an nhan dan toi cao quyet dinh chuyen hinh phat tu hinh thanh tu chung than
rule_article_426_clause_3,article_426,article_426_clause_3,Clause,426,3,,"Hình phạt tử hình đã tuyên trước ngày 01 tháng 7 năm 2025 đối với người phạm tội về các tội quy định tại Điều 248 hoặc Điều 251 của Bộ luật Hình sự mà chưa thi hành án thì không thi hành và Chánh án Tòa án nhân dân tối cao quyết định chuyển hình phạt tử hình thành tù chung thân đối với các trường hợp sau: a) Khối lượng, thể tích chất ma túy được xác định trong bản án để quyết định hình phạt bằng hoặc thấp hơn khối lượng, thể tích chất ma túy thấp nhất quy định tại khoản 5 Điều 248 hoặc khoản 5 Điều 251 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 18 Điều 1 của Luật này; b) Khối lượng, thể tích chất ma túy được xác định trong bản án để quyết định hình phạt lớn hơn khối lượng, thể tích chất ma túy thấp nhất quy định tại khoản 5 Điều 248 hoặc khoản 5 Điều 251 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 18 Điều 1 của Luật này mà người phạm tội không phải là người chủ mưu, cầm đầu, chỉ huy hoặc không có 02 tình tiết tăng nặng trở lên.",condition_or_rule,4,hinh phat tu hinh da tuyen truoc ngay 01 thang 7 nam 2025 doi voi nguoi pham toi ve cac toi quy dinh tai dieu 248 hoac dieu 251 cua bo luat hinh su ma chua thi hanh an thi khong thi hanh va chanh an toa an nhan dan toi cao quyet dinh chuyen hinh phat tu hinh thanh tu chung than doi voi cac truong hop sau a khoi luong the tich chat ma tuy duoc xac dinh trong ban an de quyet dinh hinh phat bang hoac thap hon khoi luong the tich chat ma tuy thap nhat quy dinh tai khoan 5 dieu 248 hoac khoan 5 dieu 251 cua bo luat hinh su duoc sua doi bo sung tai khoan 18 dieu 1 cua luat nay b khoi luong the tich chat ma tuy duoc xac dinh trong ban an de quyet dinh hinh phat lon hon khoi luong the tich chat ma tuy thap nhat quy dinh tai khoan 5 dieu 248 hoac khoan 5 dieu 251 cua bo luat hinh su duoc sua doi bo sung tai khoan 18 dieu 1 cua luat nay ma nguoi pham toi khong phai la nguoi chu muu cam dau chi huy hoac khong co 02 tinh tiet tang nang tro len
rule_article_426_clause_4,article_426,article_426_clause_4,Clause,426,4,,Người phạm tội về các tội quy định tại Điều 353 và Điều 354 của Bộ luật Hình sự mà theo quy định tại khoản 2 Điều này được chuyển thành tù chung thân thì vẫn áp dụng quy định tại điểm a khoản 4 Điều 1 của Luật này khi xét giảm mức hình phạt đã tuyên.,condition_or_rule,5,nguoi pham toi ve cac toi quy dinh tai dieu 353 va dieu 354 cua bo luat hinh su ma theo quy dinh tai khoan 2 dieu nay duoc chuyen thanh tu chung than thi van ap dung quy dinh tai diem a khoan 4 dieu 1 cua luat nay khi xet giam muc hinh phat da tuyen
rule_article_426_clause_5,article_426,article_426_clause_5,Clause,426,5,,Hình phạt tù chung thân đã tuyên trước ngày 01 tháng 7 năm 2025 khi xét giảm mức hình phạt đã tuyên đối với người phạm tội về các tội quy định tại Điều 353 và Điều 354 của Bộ luật Hình sự thì không áp dụng quy định tại điểm a khoản 4 Điều 1 của Luật này khi xét giảm mức hình phạt đã tuyên.,exception_or_exemption,6,hinh phat tu chung than da tuyen truoc ngay 01 thang 7 nam 2025 khi xet giam muc hinh phat da tuyen doi voi nguoi pham toi ve cac toi quy dinh tai dieu 353 va dieu 354 cua bo luat hinh su thi khong ap dung quy dinh tai diem a khoan 4 dieu 1 cua luat nay khi xet giam muc hinh phat da tuyen
rule_article_426_clause_6,article_426,article_426_clause_6,Clause,426,6,,"Trách nhiệm triển khai, thi hành Luật này được quy định như sau: a) Giao Tòa án nhân dân tối cao chủ trì, phối hợp với Bộ Công an, Bộ Quốc phòng, Viện kiểm sát nhân dân tối cao và các cơ quan có liên quan tổ chức việc rà soát người bị kết án tử hình thuộc diện được chuyển tử hình phạt tử hình thành tù chung thân để thực hiện theo quy định tại khoản 2 và khoản 3 Điều này; b) Chính phủ, Tòa án nhân dân tối cao, Viện kiểm sát nhân dân tối cao, trong phạm vi chức năng, nhiệm vụ, quyền hạn của mình, phối hợp tổ chức rà soát các văn bản có liên quan để kịp thời hủy bỏ, sửa đổi, bổ sung hoặc ban hành mới hoặc đề nghị Quốc hội, Ủy ban Thường vụ Quốc hội hủy bỏ, sửa đổi, bổ sung hoặc ban hành mới văn bản quy phạm pháp luật cho phù hợp với quy định của Luật này.",condition_or_rule,7,trach nhiem trien khai thi hanh luat nay duoc quy dinh nhu sau a giao toa an nhan dan toi cao chu tri phoi hop voi bo cong an bo quoc phong vien kiem sat nhan dan toi cao va cac co quan co lien quan to chuc viec ra soat nguoi bi ket an tu hinh thuoc dien duoc chuyen tu hinh phat tu hinh thanh tu chung than de thuc hien theo quy dinh tai khoan 2 va khoan 3 dieu nay b chinh phu toa an nhan dan toi cao vien kiem sat nhan dan toi cao trong pham vi chuc nang nhiem vu quyen han cua minh phoi hop to chuc ra soat cac van ban co lien quan de kip thoi huy bo sua doi bo sung hoac ban hanh moi hoac de nghi quoc hoi uy ban thuong vu quoc hoi huy bo sua doi bo sung hoac ban hanh moi van ban quy pham phap luat cho phu hop voi quy dinh cua luat nay
rule_article_3_clause_1_point_a,article_3,article_3_clause_1_point_a,Point,3,1,a,"Mọi hành vi phạm tội do người thực hiện phải được phát hiện kịp thời, xử lý nhanh chóng, công minh theo đúng pháp luật;",condition_or_rule,3,moi hanh vi pham toi do nguoi thuc hien phai duoc phat hien kip thoi xu ly nhanh chong cong minh theo dung phap luat
rule_article_3_clause_1_point_b,article_3,article_3_clause_1_point_b,Point,3,1,b,"Mọi người phạm tội đều bình đẳng trước pháp luật, không phân biệt giới tính, dân tộc, tín ngưỡng, tôn giáo, thành phần, địa vị xã hội;",condition_or_rule,4,moi nguoi pham toi deu binh dang truoc phap luat khong phan biet gioi tinh dan toc tin nguong ton giao thanh phan dia vi xa hoi
rule_article_3_clause_1_point_c,article_3,article_3_clause_1_point_c,Point,3,1,c,"Nghiêm trị người chủ mưu, cầm đầu, chỉ huy, ngoan cố chống đối, côn đồ, tái phạm nguy hiểm, lợi dụng chức vụ, quyền hạn để phạm tội;",condition_or_rule,5,nghiem tri nguoi chu muu cam dau chi huy ngoan co chong doi con do tai pham nguy hiem loi dung chuc vu quyen han de pham toi
rule_article_3_clause_1_point_d,article_3,article_3_clause_1_point_d,Point,3,1,d,"Nghiêm trị người phạm tội dùng thủ đoạn xảo quyệt, có tổ chức, có tính chất chuyên nghiệp, cố ý gây hậu quả đặc biệt nghiêm trọng. Khoan hồng đối với người tự thú, đầu thú, thành khẩn khai báo, tố giác đồng phạm, lập công chuộc tội, tích cực hợp tác với cơ quan có trách nhiệm trong việc phát hiện tội phạm hoặc trong quá trình giải quyết vụ án, ăn năn hối cải, tự nguyện sửa chữa hoặc bồi thường thiệt hại gây ra;",condition_or_rule,6,nghiem tri nguoi pham toi dung thu doan xao quyet co to chuc co tinh chat chuyen nghiep co y gay hau qua dac biet nghiem trong khoan hong doi voi nguoi tu thu dau thu thanh khan khai bao to giac dong pham lap cong chuoc toi tich cuc hop tac voi co quan co trach nhiem trong viec phat hien toi pham hoac trong qua trinh giai quyet vu an an nan hoi cai tu nguyen sua chua hoac boi thuong thiet hai gay ra
rule_article_3_clause_1_point_d,article_3,article_3_clause_1_point_d,Point,3,1,đ,"Đối với người lần đầu phạm tội ít nghiêm trọng, thì có thể áp dụng hình phạt nhẹ hơn hình phạt tù, giao họ cho cơ quan, tổ chức hoặc gia đình giám sát, giáo dục;",condition_or_rule,7,doi voi nguoi lan dau pham toi it nghiem trong thi co the ap dung hinh phat nhe hon hinh phat tu giao ho cho co quan to chuc hoac gia dinh giam sat giao duc
rule_article_3_clause_1_point_e,article_3,article_3_clause_1_point_e,Point,3,1,e,"Đối với người bị phạt tù thì buộc họ phải chấp hành hình phạt tại các cơ sở giam giữ, phải lao động, học tập để trở thành người có ích cho xã hội; nếu họ có đủ điều kiện do Bộ luật này quy định, thì có thể được xét giảm thời hạn chấp hành hình phạt, tha tù trước thời hạn có điều kiện;",penalty_frame,8,doi voi nguoi bi phat tu thi buoc ho phai chap hanh hinh phat tai cac co so giam giu phai lao dong hoc tap de tro thanh nguoi co ich cho xa hoi neu ho co du dieu kien do bo luat nay quy dinh thi co the duoc xet giam thoi han chap hanh hinh phat tha tu truoc thoi han co dieu kien
rule_article_3_clause_1_point_g,article_3,article_3_clause_1_point_g,Point,3,1,g,"Người đã chấp hành xong hình phạt được tạo điều kiện làm ăn, sinh sống lương thiện, hòa nhập với cộng đồng, khi có đủ điều kiện do luật định thì được xóa án tích.",condition_or_rule,9,nguoi da chap hanh xong hinh phat duoc tao dieu kien lam an sinh song luong thien hoa nhap voi cong dong khi co du dieu kien do luat dinh thi duoc xoa an tich
rule_article_3_clause_2_point_a,article_3,article_3_clause_2_point_a,Point,3,2,a,"Mọi hành vi phạm tội do pháp nhân thương mại thực hiện phải được phát hiện kịp thời, xử lý nhanh chóng, công minh theo đúng pháp luật;",condition_or_rule,10,moi hanh vi pham toi do phap nhan thuong mai thuc hien phai duoc phat hien kip thoi xu ly nhanh chong cong minh theo dung phap luat
rule_article_3_clause_2_point_b,article_3,article_3_clause_2_point_b,Point,3,2,b,"Mọi pháp nhân thương mại phạm tội đều bình đẳng trước pháp luật, không phân biệt hình thức sở hữu và thành phần kinh tế;",condition_or_rule,11,moi phap nhan thuong mai pham toi deu binh dang truoc phap luat khong phan biet hinh thuc so huu va thanh phan kinh te
rule_article_3_clause_2_point_c,article_3,article_3_clause_2_point_c,Point,3,2,c,"Nghiêm trị pháp nhân thương mại phạm tội dùng thủ đoạn tinh vi, có tính chất chuyên nghiệp, cố ý gây hậu quả đặc biệt nghiêm trọng;",condition_or_rule,12,nghiem tri phap nhan thuong mai pham toi dung thu doan tinh vi co tinh chat chuyen nghiep co y gay hau qua dac biet nghiem trong
rule_article_3_clause_2_point_d,article_3,article_3_clause_2_point_d,Point,3,2,d,"Khoan hồng đối với pháp nhân thương mại tích cực hợp tác với cơ quan có trách nhiệm trong việc phát hiện tội phạm hoặc trong quá trình giải quyết vụ án, tự nguyện sửa chữa, bồi thường thiệt hại gây ra, chủ động ngăn chặn hoặc khắc phục hậu quả xảy ra.",condition_or_rule,13,khoan hong doi voi phap nhan thuong mai tich cuc hop tac voi co quan co trach nhiem trong viec phat hien toi pham hoac trong qua trinh giai quyet vu an tu nguyen sua chua boi thuong thiet hai gay ra chu dong ngan chan hoac khac phuc hau qua xay ra
rule_article_9_clause_1_point_a,article_9,article_9_clause_1_point_a,Point,9,1,a,"Tội phạm ít nghiêm trọng là tội phạm có tính chất và mức độ nguy hiểm cho xã hội không lớn mà mức cao nhất của khung hình phạt do Bộ luật này quy định đối với tội ấy là phạt tiền, phạt cải tạo không giam giữ hoặc phạt tù đến 03 năm;",definition_or_list,3,toi pham it nghiem trong la toi pham co tinh chat va muc do nguy hiem cho xa hoi khong lon ma muc cao nhat cua khung hinh phat do bo luat nay quy dinh doi voi toi ay la phat tien phat cai tao khong giam giu hoac phat tu den 03 nam
rule_article_9_clause_1_point_b,article_9,article_9_clause_1_point_b,Point,9,1,b,Tội phạm nghiêm trọng là tội phạm có tính chất và mức độ nguy hiểm cho xã hội lớn mà mức cao nhất của khung hình phạt do Bộ luật này quy định đối với tội ấy là từ trên 03 năm tù đến 07 năm tù;,definition_or_list,4,toi pham nghiem trong la toi pham co tinh chat va muc do nguy hiem cho xa hoi lon ma muc cao nhat cua khung hinh phat do bo luat nay quy dinh doi voi toi ay la tu tren 03 nam tu den 07 nam tu
rule_article_9_clause_1_point_c,article_9,article_9_clause_1_point_c,Point,9,1,c,Tội phạm rất nghiêm trọng là tội phạm có tính chất và mức độ nguy hiểm cho xã hội rất lớn mà mức cao nhất của khung hình phạt do Bộ luật này quy định đối với tội ấy là từ trên 07 năm tù đến 15 năm tù;,definition_or_list,5,toi pham rat nghiem trong la toi pham co tinh chat va muc do nguy hiem cho xa hoi rat lon ma muc cao nhat cua khung hinh phat do bo luat nay quy dinh doi voi toi ay la tu tren 07 nam tu den 15 nam tu
